bundle_id,bundle_binary,bundle_size,selected_segment_count,selected_customer_weight,avg_price,instance_count,customer_share,cumulative_customer_share
522,1000001010,3,0,0.000000,0.000000,0,0.000000,1.000000
523,1000001011,4,0,0.000000,0.000000,0,0.000000,1.000000
524,1000001100,3,0,0.000000,0.000000,0,0.000000,1.000000
525,1000001101,4,0,0.000000,0.000000,0,0.000000,1.000000
526,1000001110,4,0,0.000000,0.000000,0,0.000000,1.000000
527,1000001111,5,0,0.000000,0.000000,0,0.000000,1.000000
528,1000010000,2,0,0.000000,0.000000,0,0.000000,1.000000
530,1000010010,3,0,0.000000,0.000000,0,0.000000,1.000000
531,1000010011,4,0,0.000000,0.000000,0,0.000000,1.000000
532,1000010100,3,0,0.000000,0.000000,0,0.000000,1.000000
533,1000010101,4,0,0.000000,0.000000,0,0.000000,1.000000
537,1000011001,4,0,0.000000,0.000000,0,0.000000,1.000000
538,1000011010,4,0,0.000000,0.000000,0,0.000000,1.000000
539,1000011011,5,0,0.000000,0.000000,0,0.000000,1.000000
540,1000011100,4,0,0.000000,0.000000,0,0.000000,1.000000
504,0111111000,6,0,0.000000,0.000000,0,0.000000,1.000000
494,0111101110,7,0,0.000000,0.000000,0,0.000000,1.000000
284,0100011100,4,0,0.000000,0.000000,0,0.000000,1.000000
490,0111101010,6,0,0.000000,0.000000,0,0.000000,1.000000
446,0110111110,7,0,0.000000,0.000000,0,0.000000,1.000000
448,0111000000,3,0,0.000000,0.000000,0,0.000000,1.000000
449,0111000001,4,0,0.000000,0.000000,0,0.000000,1.000000
450,0111000010,4,0,0.000000,0.000000,0,0.000000,1.000000
451,0111000011,5,0,0.000000,0.000000,0,0.000000,1.000000
456,0111001000,4,0,0.000000,0.000000,0,0.000000,1.000000
460,0111001100,5,0,0.000000,0.000000,0,0.000000,1.000000
464,0111010000,4,0,0.000000,0.000000,0,0.000000,1.000000
465,0111010001,5,0,0.000000,0.000000,0,0.000000,1.000000
466,0111010010,5,0,0.000000,0.000000,0,0.000000,1.000000
469,0111010101,6,0,0.000000,0.000000,0,0.000000,1.000000
470,0111010110,6,0,0.000000,0.000000,0,0.000000,1.000000
473,0111011001,6,0,0.000000,0.000000,0,0.000000,1.000000
474,0111011010,6,0,0.000000,0.000000,0,0.000000,1.000000
476,0111011100,6,0,0.000000,0.000000,0,0.000000,1.000000
478,0111011110,7,0,0.000000,0.000000,0,0.000000,1.000000
480,0111100000,4,0,0.000000,0.000000,0,0.000000,1.000000
481,0111100001,5,0,0.000000,0.000000,0,0.000000,1.000000
482,0111100010,5,0,0.000000,0.000000,0,0.000000,1.000000
484,0111100100,5,0,0.000000,0.000000,0,0.000000,1.000000
485,0111100101,6,0,0.000000,0.000000,0,0.000000,1.000000
541,1000011101,5,0,0.000000,0.000000,0,0.000000,1.000000
542,1000011110,5,0,0.000000,0.000000,0,0.000000,1.000000
543,1000011111,6,0,0.000000,0.000000,0,0.000000,1.000000
544,1000100000,2,0,0.000000,0.000000,0,0.000000,1.000000
580,1001000100,3,0,0.000000,0.000000,0,0.000000,1.000000
582,1001000110,4,0,0.000000,0.000000,0,0.000000,1.000000
584,1001001000,3,0,0.000000,0.000000,0,0.000000,1.000000
585,1001001001,4,0,0.000000,0.000000,0,0.000000,1.000000
587,1001001011,5,0,0.000000,0.000000,0,0.000000,1.000000
590,1001001110,5,0,0.000000,0.000000,0,0.000000,1.000000
592,1001010000,3,0,0.000000,0.000000,0,0.000000,1.000000
593,1001010001,4,0,0.000000,0.000000,0,0.000000,1.000000
594,1001010010,4,0,0.000000,0.000000,0,0.000000,1.000000
596,1001010100,4,0,0.000000,0.000000,0,0.000000,1.000000
599,1001010111,6,0,0.000000,0.000000,0,0.000000,1.000000
600,1001011000,4,0,0.000000,0.000000,0,0.000000,1.000000
601,1001011001,5,0,0.000000,0.000000,0,0.000000,1.000000
603,1001011011,6,0,0.000000,0.000000,0,0.000000,1.000000
608,1001100000,3,0,0.000000,0.000000,0,0.000000,1.000000
609,1001100001,4,0,0.000000,0.000000,0,0.000000,1.000000
611,1001100011,5,0,0.000000,0.000000,0,0.000000,1.000000
614,1001100110,5,0,0.000000,0.000000,0,0.000000,1.000000
616,1001101000,4,0,0.000000,0.000000,0,0.000000,1.000000
620,1001101100,5,0,0.000000,0.000000,0,0.000000,1.000000
624,1001110000,4,0,0.000000,0.000000,0,0.000000,1.000000
579,1001000011,4,0,0.000000,0.000000,0,0.000000,1.000000
578,1001000010,3,0,0.000000,0.000000,0,0.000000,1.000000
576,1001000000,2,0,0.000000,0.000000,0,0.000000,1.000000
555,1000101011,5,0,0.000000,0.000000,0,0.000000,1.000000
545,1000100001,3,0,0.000000,0.000000,0,0.000000,1.000000
546,1000100010,3,0,0.000000,0.000000,0,0.000000,1.000000
547,1000100011,4,0,0.000000,0.000000,0,0.000000,1.000000
548,1000100100,3,0,0.000000,0.000000,0,0.000000,1.000000
549,1000100101,4,0,0.000000,0.000000,0,0.000000,1.000000
550,1000100110,4,0,0.000000,0.000000,0,0.000000,1.000000
551,1000100111,5,0,0.000000,0.000000,0,0.000000,1.000000
553,1000101001,4,0,0.000000,0.000000,0,0.000000,1.000000
554,1000101010,4,0,0.000000,0.000000,0,0.000000,1.000000
558,1000101110,5,0,0.000000,0.000000,0,0.000000,1.000000
575,1000111111,7,0,0.000000,0.000000,0,0.000000,1.000000
560,1000110000,3,0,0.000000,0.000000,0,0.000000,1.000000
562,1000110010,4,0,0.000000,0.000000,0,0.000000,1.000000
564,1000110100,4,0,0.000000,0.000000,0,0.000000,1.000000
565,1000110101,5,0,0.000000,0.000000,0,0.000000,1.000000
568,1000111000,4,0,0.000000,0.000000,0,0.000000,1.000000
569,1000111001,5,0,0.000000,0.000000,0,0.000000,1.000000
571,1000111011,6,0,0.000000,0.000000,0,0.000000,1.000000
572,1000111100,5,0,0.000000,0.000000,0,0.000000,1.000000
574,1000111110,6,0,0.000000,0.000000,0,0.000000,1.000000
443,0110111011,7,0,0.000000,0.000000,0,0.000000,1.000000
442,0110111010,6,0,0.000000,0.000000,0,0.000000,1.000000
441,0110111001,6,0,0.000000,0.000000,0,0.000000,1.000000
352,0101100000,3,0,0.000000,0.000000,0,0.000000,1.000000
325,0101000101,4,0,0.000000,0.000000,0,0.000000,1.000000
326,0101000110,4,0,0.000000,0.000000,0,0.000000,1.000000
327,0101000111,5,0,0.000000,0.000000,0,0.000000,1.000000
328,0101001000,3,0,0.000000,0.000000,0,0.000000,1.000000
329,0101001001,4,0,0.000000,0.000000,0,0.000000,1.000000
330,0101001010,4,0,0.000000,0.000000,0,0.000000,1.000000
331,0101001011,5,0,0.000000,0.000000,0,0.000000,1.000000
332,0101001100,4,0,0.000000,0.000000,0,0.000000,1.000000
334,0101001110,5,0,0.000000,0.000000,0,0.000000,1.000000
336,0101010000,3,0,0.000000,0.000000,0,0.000000,1.000000
337,0101010001,4,0,0.000000,0.000000,0,0.000000,1.000000
338,0101010010,4,0,0.000000,0.000000,0,0.000000,1.000000
339,0101010011,5,0,0.000000,0.000000,0,0.000000,1.000000
340,0101010100,4,0,0.000000,0.000000,0,0.000000,1.000000
342,0101010110,5,0,0.000000,0.000000,0,0.000000,1.000000
344,0101011000,4,0,0.000000,0.000000,0,0.000000,1.000000
345,0101011001,5,0,0.000000,0.000000,0,0.000000,1.000000
346,0101011010,5,0,0.000000,0.000000,0,0.000000,1.000000
348,0101011100,5,0,0.000000,0.000000,0,0.000000,1.000000
349,0101011101,6,0,0.000000,0.000000,0,0.000000,1.000000
350,0101011110,6,0,0.000000,0.000000,0,0.000000,1.000000
324,0101000100,3,0,0.000000,0.000000,0,0.000000,1.000000
323,0101000011,4,0,0.000000,0.000000,0,0.000000,1.000000
322,0101000010,3,0,0.000000,0.000000,0,0.000000,1.000000
300,0100101100,4,0,0.000000,0.000000,0,0.000000,1.000000
286,0100011110,5,0,0.000000,0.000000,0,0.000000,1.000000
288,0100100000,2,0,0.000000,0.000000,0,0.000000,1.000000
289,0100100001,3,0,0.000000,0.000000,0,0.000000,1.000000
290,0100100010,3,0,0.000000,0.000000,0,0.000000,1.000000
291,0100100011,4,0,0.000000,0.000000,0,0.000000,1.000000
293,0100100101,4,0,0.000000,0.000000,0,0.000000,1.000000
294,0100100110,4,0,0.000000,0.000000,0,0.000000,1.000000
298,0100101010,4,0,0.000000,0.000000,0,0.000000,1.000000
299,0100101011,5,0,0.000000,0.000000,0,0.000000,1.000000
302,0100101110,5,0,0.000000,0.000000,0,0.000000,1.000000
320,0101000000,2,0,0.000000,0.000000,0,0.000000,1.000000
303,0100101111,6,0,0.000000,0.000000,0,0.000000,1.000000
304,0100110000,3,0,0.000000,0.000000,0,0.000000,1.000000
305,0100110001,4,0,0.000000,0.000000,0,0.000000,1.000000
306,0100110010,4,0,0.000000,0.000000,0,0.000000,1.000000
307,0100110011,5,0,0.000000,0.000000,0,0.000000,1.000000
312,0100111000,4,0,0.000000,0.000000,0,0.000000,1.000000
314,0100111010,5,0,0.000000,0.000000,0,0.000000,1.000000
315,0100111011,6,0,0.000000,0.000000,0,0.000000,1.000000
317,0100111101,6,0,0.000000,0.000000,0,0.000000,1.000000
351,0101011111,7,0,0.000000,0.000000,0,0.000000,1.000000
353,0101100001,4,0,0.000000,0.000000,0,0.000000,1.000000
440,0110111000,5,0,0.000000,0.000000,0,0.000000,1.000000
354,0101100010,4,0,0.000000,0.000000,0,0.000000,1.000000
407,0110010111,6,0,0.000000,0.000000,0,0.000000,1.000000
408,0110011000,4,0,0.000000,0.000000,0,0.000000,1.000000
410,0110011010,5,0,0.000000,0.000000,0,0.000000,1.000000
411,0110011011,6,0,0.000000,0.000000,0,0.000000,1.000000
413,0110011101,6,0,0.000000,0.000000,0,0.000000,1.000000
414,0110011110,6,0,0.000000,0.000000,0,0.000000,1.000000
416,0110100000,3,0,0.000000,0.000000,0,0.000000,1.000000
417,0110100001,4,0,0.000000,0.000000,0,0.000000,1.000000
418,0110100010,4,0,0.000000,0.000000,0,0.000000,1.000000
419,0110100011,5,0,0.000000,0.000000,0,0.000000,1.000000
420,0110100100,4,0,0.000000,0.000000,0,0.000000,1.000000
422,0110100110,5,0,0.000000,0.000000,0,0.000000,1.000000
423,0110100111,6,0,0.000000,0.000000,0,0.000000,1.000000
424,0110101000,4,0,0.000000,0.000000,0,0.000000,1.000000
426,0110101010,5,0,0.000000,0.000000,0,0.000000,1.000000
428,0110101100,5,0,0.000000,0.000000,0,0.000000,1.000000
429,0110101101,6,0,0.000000,0.000000,0,0.000000,1.000000
432,0110110000,4,0,0.000000,0.000000,0,0.000000,1.000000
433,0110110001,5,0,0.000000,0.000000,0,0.000000,1.000000
434,0110110010,5,0,0.000000,0.000000,0,0.000000,1.000000
436,0110110100,5,0,0.000000,0.000000,0,0.000000,1.000000
406,0110010110,5,0,0.000000,0.000000,0,0.000000,1.000000
405,0110010101,5,0,0.000000,0.000000,0,0.000000,1.000000
402,0110010010,4,0,0.000000,0.000000,0,0.000000,1.000000
371,0101110011,6,0,0.000000,0.000000,0,0.000000,1.000000
355,0101100011,5,0,0.000000,0.000000,0,0.000000,1.000000
358,0101100110,5,0,0.000000,0.000000,0,0.000000,1.000000
359,0101100111,6,0,0.000000,0.000000,0,0.000000,1.000000
360,0101101000,4,0,0.000000,0.000000,0,0.000000,1.000000
361,0101101001,5,0,0.000000,0.000000,0,0.000000,1.000000
364,0101101100,5,0,0.000000,0.000000,0,0.000000,1.000000
365,0101101101,6,0,0.000000,0.000000,0,0.000000,1.000000
368,0101110000,4,0,0.000000,0.000000,0,0.000000,1.000000
370,0101110010,5,0,0.000000,0.000000,0,0.000000,1.000000
373,0101110101,6,0,0.000000,0.000000,0,0.000000,1.000000
401,0110010001,4,0,0.000000,0.000000,0,0.000000,1.000000
385,0110000001,3,0,0.000000,0.000000,0,0.000000,1.000000
386,0110000010,3,0,0.000000,0.000000,0,0.000000,1.000000
389,0110000101,4,0,0.000000,0.000000,0,0.000000,1.000000
390,0110000110,4,0,0.000000,0.000000,0,0.000000,1.000000
392,0110001000,3,0,0.000000,0.000000,0,0.000000,1.000000
393,0110001001,4,0,0.000000,0.000000,0,0.000000,1.000000
398,0110001110,5,0,0.000000,0.000000,0,0.000000,1.000000
399,0110001111,6,0,0.000000,0.000000,0,0.000000,1.000000
400,0110010000,3,0,0.000000,0.000000,0,0.000000,1.000000
512,1000000000,1,0,0.000000,0.000000,0,0.000000,1.000000
